Sample Number	Value
3415	-0.763367
3416	-0.626343
3417	-0.626343
3418	-1.00079
3419	-1.00079
3420	-0.973408
3421	-0.973408
3422	-1.11706
3423	-1.11706
3424	0.761496
3425	0.761496
3426	-0.863931
3427	-0.863931
3428	-0.965214
3429	-0.965214
3430	-1.13907
3431	-1.13907
3432	1.08878
3433	1.08878
3434	0.893849
3435	0.893849
3436	-0.686888
3437	-0.686888
3438	-1.00155
3439	-1.00155
3440	0.910651
3441	0.910651
3442	-0.838514
3443	-0.838514
3444	0.648235
3445	0.648235
3446	0.713489
3447	0.713489
3448	-0.955194
3449	-0.955194
3450	1.22091
3451	1.22091
3452	-0.897537
3453	-0.897537
3454	1.06779
3455	1.06779
3456	1.05678
3457	1.05678
3458	-0.768775
3459	-0.768775
3460	1.12619
3461	1.12619
3462	0.867247
3463	0.867247
3464	0.933442
3465	0.933442
3466	-1.27285
3467	-1.27285
3468	-0.903368
3469	-0.903368
3470	0.663059
3471	0.663059
3472	-0.475379
3473	-0.475379
3474	-1.0797
3475	-1.0797
3476	-1.25699
3477	-1.25699
3478	-1.03827
3479	-1.03827
3480	0.290617
3481	0.290617
3482	-1.20545
3483	-1.20545
3484	-1.17636
3485	-1.17636
3486	-1.13524
3487	-1.13524
3488	0.430367
3489	0.430367
3490	1.07715
3491	1.07715
3492	-0.986095
3493	-0.986095
3494	-0.821205
3495	-0.821205
3496	-1.18166
3497	-1.18166
3498	1.12419
3499	1.12419
3500	-0.866076
3501	-0.866076
3502	-0.715004
3503	-0.715004
3504	-0.972069
3505	-0.972069
3506	-1.13053
3507	-1.13053
3508	1.12265
3509	1.12265
3510	-0.665078
3511	-0.665078
3512	-0.955679
3513	-0.955679
3514	-0.889613
3515	-0.889613
3516	-1.0684
3517	-1.0684
3518	1.10642
3519	1.10642
3520	1.04107
3521	1.04107
3522	0.917096
3523	0.917096
3524	0.928295
3525	0.928295
3526	0.866599
3527	0.866599
3528	1.16089
3529	1.16089
3530	-0.759607
3531	-0.759607
3532	-0.498615
3533	-0.498615
3534	-0.994558
3535	-0.994558
3536	1.10172
3537	1.10172
3538	1.28937
3539	1.28937
3540	0.714835
3541	0.714835
3542	-1.08323
3543	-1.08323
3544	-0.969745
3545	-0.969745
3546	-0.858499
3547	-0.858499
3548	1.21572
3549	1.21572
3550	0.964482
3551	0.964482
3552	-0.423956
3553	-0.423956
3554	-0.67971
3555	-0.67971
3556	0.666212
3557	0.666212
3558	-1.113
3559	-1.113
3560	0.923324
3561	0.923324
3562	-1.0453
3563	-1.0453
3564	-0.837185
3565	-0.837185
3566	0.773812
3567	0.773812
3568	-1.2375
3569	-1.2375
3570	1.00673
3571	1.00673
3572	-0.937153
3573	-0.937153
3574	-0.712115
3575	-0.712115
3576	-0.928616
3577	-0.928616
3578	-1.15747
3579	-1.15747
3580	-1.07778
3581	-1.07778
3582	0.429581
3583	0.429581
3584	-0.569637
3585	-0.569637
3586	-1.06049
3587	-1.06049
3588	-0.828994
3589	-0.828994
3590	-1.14517
3591	-1.14517
3592	-0.969112
3593	-0.969112
3594	0.388559
3595	0.388559
3596	-1.04266
3597	-1.04266
3598	-1.00265
3599	-1.00265
3600	-0.681935
3601	-0.681935
3602	-0.685406
3603	-0.685406
3604	1.35388
3605	1.35388
3606	1.12182
3607	1.12182
3608	-0.950588
3609	-0.950588
3610	-1.18389
3611	-1.18389
3612	-0.832077
3613	-0.832077
3614	-0.666991
3615	-0.666991
3616	1.03919
3617	1.03919
3618	-1.01917
3619	-1.01917
3620	-0.816923
3621	-0.816923
3622	-0.773249
3623	-0.773249
3624	1.24702
3625	1.24702
3626	1.11649
3627	1.11649
3628	-1.1566
3629	-1.1566
3630	0.720579
3631	0.720579
3632	1.12372
3633	1.12372
3634	1.06587
3635	1.06587
3636	-0.876693
3637	-0.876693
3638	-1.02812
3639	-1.02812
3640	1.02981
3641	1.02981
3642	-1.19278
3643	-1.19278
3644	0.972034
3645	0.972034
3646	-0.835643
3647	-0.835643
3648	-1.00481
3649	-1.00481
3650	-1.0833
3651	-1.0833
3652	-1.05571
3653	-1.05571
3654	0.782714
3655	0.782714
3656	-0.588218
3657	-0.588218
3658	-0.992885
3659	-0.992885
3660	-0.944308
3661	-0.944308
3662	-0.590984
3663	-0.590984
3664	1.10177
3665	1.10177
3666	-1.08236
3667	-1.08236
3668	-1.03687
3669	-1.03687
3670	0.96223
3671	0.96223
3672	-1.27874
3673	-1.27874
3674	1.11267
3675	1.11267
3676	-1.01169
3677	-1.01169
3678	-0.992219
3679	-0.992219
3680	-0.9555
3681	-0.9555
3682	-1.01957
3683	-1.01957
3684	0.905276
3685	0.905276
3686	-1.10341
3687	-1.10341
3688	0.454771
3689	0.454771
3690	-0.769324
3691	-0.769324
3692	0.622253
3693	0.622253
3694	0.989479
3695	0.989479
3696	0.478613
3697	0.478613
3698	-0.0297408
3699	-0.0297408
3700	-1.29042
3701	-1.29042
3702	-1.23521
3703	-1.23521
3704	1.05772
3705	1.05772
3706	-1.0231
3707	-1.0231
3708	-0.941182
3709	-0.941182
3710	0.885984
3711	0.885984
3712	1.25243
3713	1.25243
3714	1.1783
3715	1.1783
3716	-1.05417
3717	-1.05417
3718	-0.936274
3719	-0.936274
3720	-0.596254
3721	-0.596254
3722	0.361042
3723	0.361042
3724	1.15125
3725	1.15125
3726	-0.89718
3727	-0.89718
3728	-0.900255
3729	-0.900255
3730	1.03226
3731	1.03226
3732	0.679025
3733	0.679025
3734	0.773722
3735	0.773722
3736	0.494964
3737	0.494964
3738	-1.00264
3739	-1.00264
3740	1.03414
3741	1.03414
3742	1.06328
3743	1.06328
3744	1.05541
3745	1.05541
3746	-1.0215
3747	-1.0215
3748	-1.06011
3749	-1.06011
3750	1.17928
3751	1.17928
3752	-1.14383
3753	-1.14383
3754	0.988584
3755	0.988584
3756	-0.359986
3757	-0.359986
3758	1.025
3759	1.025
3760	0.845188
3761	0.845188
3762	-1.29753
3763	-1.29753
3764	1.07717
3765	1.07717
3766	-0.954942
3767	-0.954942
3768	-0.857608
3769	-0.857608
3770	-0.773199
3771	-0.773199
3772	0.588753
3773	0.588753
3774	0.897396
3775	0.897396
3776	-1.00011
3777	-1.00011
3778	0.979844
3779	0.979844
3780	-0.996809
3781	-0.996809
3782	-1.11054
3783	-1.11054
3784	1.32541
3785	1.32541
3786	1.06476
3787	1.06476
3788	0.535538
3789	0.535538
3790	-1.08689
3791	-1.08689
3792	-0.747079
3793	-0.747079
3794	1.00987
3795	1.00987
3796	0.808737
3797	0.808737
3798	0.565398
3799	0.565398
3800	1.05837
3801	1.05837
3802	-0.75555
3803	-0.75555
3804	-0.787758
3805	-0.787758
3806	0.771093
3807	0.771093
3808	0.838522
3809	0.838522
3810	-0.961402
3811	-0.961402
3812	-0.552729
3813	-0.552729
3814	-0.953797
3815	-0.953797
3816	0.946931
3817	0.946931
3818	0.816828
3819	0.816828
3820	-0.671771
3821	-0.671771
3822	-0.732129
3823	-0.732129
3824	-1.04037
3825	-1.04037
3826	-1.029
3827	-1.029
3828	0.879067
3829	0.879067
3830	-0.663828
3831	-0.663828
3832	1.0435
3833	1.0435
3834	-0.96642
3835	-0.96642
3836	-0.988759
3837	-0.988759
3838	1.17043
3839	1.17043
3840	0.809662
3841	0.809662
3842	-0.943478
3843	-0.943478
3844	-1.09381
3845	-1.09381
3846	-1.00221
3847	-1.00221
3848	0.795843
3849	0.795843
3850	-1.12563
3851	-1.12563
3852	-0.857185
3853	-0.857185
3854	-1.16542
3855	-1.16542
3856	1.17462
3857	1.17462
3858	0.789878
3859	0.789878
3860	0.917806
3861	0.917806
3862	-0.696538
3863	-0.696538
3864	-0.559352
3865	-0.559352
3866	0.821713
3867	0.821713
3868	-1.27917
3869	-1.27917
3870	-0.836799
3871	-0.836799
3872	-1.10117
3873	-1.10117
3874	0.877493
3875	0.877493
3876	1.08493
3877	1.08493
3878	-1.07221
3879	-1.07221
3880	0.98707
3881	0.98707
3882	0.778107
3883	0.778107
3884	1.0073
3885	1.0073
3886	1.07638
3887	1.07638
3888	0.817022
3889	0.817022
3890	-1.11516
3891	-1.11516
3892	1.0069
3893	1.0069
3894	0.760536
3895	0.760536
3896	-0.742855
3897	-0.742855
3898	1.05599
3899	1.05599
3900	-1.01046
3901	-1.01046
3902	0.946832
3903	0.946832
3904	1.15121
3905	1.15121
3906	-1.2076
3907	-1.2076
3908	0.998812
3909	0.998812
3910	1.0217
3911	1.0217
3912	1.06929
3913	1.06929
3914	-0.953941
3915	-0.953941
3916	0.802566
3917	0.802566
3918	0.742505
3919	0.742505
3920	1.22532
3921	1.22532
3922	0.592468
3923	0.592468
3924	-1.34931
3925	-1.34931
3926	0.897467
3927	0.897467
3928	-0.998521
3929	-0.998521
3930	-0.669721
3931	-0.669721
3932	0.732486
3933	0.732486
3934	1.08408
3935	1.08408
3936	0.859424
3937	0.859424
3938	0.860755
3939	0.860755
3940	-0.883618
3941	-0.883618
3942	-0.695486
3943	-0.695486
3944	1.08561
3945	1.08561
3946	0.948935
3947	0.948935
3948	1.07029
3949	1.07029
3950	1.09092
3951	1.09092
3952	0.645678
3953	0.645678
3954	-0.856294
3955	-0.856294
3956	0.809246
3957	0.809246
3958	-0.886643
3959	-0.886643
3960	1.00477
3961	1.00477
3962	1.19505
3963	1.19505
3964	-0.870427
3965	-0.870427
3966	1.12637
3967	1.12637
3968	-0.903027
3969	-0.903027
3970	1.08825
3971	1.08825
3972	1.15964
3973	1.15964
3974	0.856064
3975	0.856064
3976	0.933719
3977	0.933719
3978	-0.988377
3979	-0.988377
3980	0.773702
3981	0.773702
3982	-0.775854
3983	-0.775854
3984	0.938649
3985	0.938649
3986	-0.469411
3987	-0.469411
3988	1.0214
3989	1.0214
3990	1.06178
3991	1.06178
3992	1.22473
3993	1.22473
3994	0.25958
3995	0.25958
3996	-1.33759
3997	-1.33759
3998	-0.953178
3999	-0.953178
4000	1.04274
4001	1.04274
4002	-1.14235
4003	-1.14235
4004	1.00627
4005	1.00627
4006	-0.996393
4007	-0.996393
4008	-0.825084
4009	-0.825084
4010	1.15173
4011	1.15173
4012	-1.38149
4013	-1.38149
4014	0.951163
4015	0.951163
4016	0.871791
4017	0.871791
4018	1.17598
4019	1.17598
4020	0.759459
4021	0.759459
4022	-1.18403
4023	-1.18403
4024	0.886661
4025	0.886661
4026	0.45324
4027	0.45324
4028	0.936168
4029	0.936168
4030	1.11975
4031	1.11975
4032	-1.00581
4033	-1.00581
4034	0.620506
4035	0.620506
4036	0.335849
4037	0.335849
4038	0.878188
4039	0.878188
4040	0.950116
4041	0.950116
4042	0.592785
4043	0.592785
4044	-0.714904
4045	-0.714904
4046	-1.18782
4047	-1.18782
4048	0.832373
4049	0.832373
4050	0.76156
4051	0.76156
4052	0.916768
4053	0.916768
4054	1.14128
4055	1.14128
4056	-0.740041
4057	-0.740041
4058	-0.718497
4059	-0.718497
4060	-1.16297
4061	-1.16297
4062	0.730841
4063	0.730841
4064	1.06111
4065	1.06111
4066	-1.10147
4067	-1.10147
4068	-0.893967
4069	-0.893967
4070	-0.629071
4071	-0.629071
4072	-0.612325
4073	-0.612325
4074	-0.949871
4075	-0.949871
4076	1.05793
4077	1.05793
4078	-1.1052
4079	-1.1052
4080	0.988754
4081	0.988754
4082	1.03786
4083	1.03786
4084	-1.14338
4085	-1.14338
4086	0.870867
4087	0.870867
4088	-1.22482
4089	-1.22482
4090	1.07199
4091	1.07199
4092	0.915781
4093	0.915781
4094	0.939679
4095	0.939679
4096	0.93935
4097	0.93935
4098	-0.738115
4099	-0.738115
4100	0.932558
4101	0.932558
4102	1.17339
4103	1.17339
4104	1.15072
4105	1.15072
4106	1.03976
4107	1.03976
4108	-1.0487
4109	-1.0487
4110	0.774044
4111	0.774044
4112	0.999863
4113	0.999863
4114	0.998071
4115	0.998071
4116	-1.11528
4117	-1.11528
4118	-0.917195
4119	-0.917195
4120	-0.872898
4121	-0.872898
4122	-0.448182
4123	-0.448182
4124	0.813911
4125	0.813911
4126	-0.541274
4127	-0.541274
4128	0.529893
4129	0.529893
4130	-0.751427
4131	-0.751427
4132	-0.607752
4133	-0.607752
4134	0.715729
4135	0.715729
4136	-0.743553
4137	-0.743553
4138	-1.12518
4139	-1.12518
4140	-0.807683
4141	-0.807683
4142	-0.843317
4143	-0.843317
4144	-0.908259
4145	-0.908259
4146	0.775507
4147	0.775507
4148	-0.901204
4149	-0.901204
4150	0.92671
4151	0.92671
4152	1.14449
4153	1.14449
4154	1.205
4155	1.205
4156	-0.864854
4157	-0.864854
4158	-0.81473
4159	-0.81473
4160	1.01312
4161	1.01312
4162	-1.06743
4163	-1.06743
4164	0.604691
4165	0.604691
4166	-0.798978
4167	-0.798978
4168	-1.28535
4169	-1.28535
4170	1.15316
4171	1.15316
4172	-1.05794
4173	-1.05794
4174	1.18773
4175	1.18773
4176	-0.974382
4177	-0.974382
4178	-0.945668
4179	-0.945668
4180	1.24577
4181	1.24577
4182	-0.924042
4183	-0.924042
4184	0.752396
4185	0.752396
4186	1.01178
4187	1.01178
4188	-0.77631
4189	-0.77631
4190	1.24492
4191	1.24492
4192	-0.463438
4193	-0.463438
4194	-0.606562
4195	-0.606562
4196	0.973473
4197	0.973473
4198	0.873948
4199	0.873948
4200	0.441196
4201	0.441196
4202	-0.42567
4203	-0.42567
4204	0.650901
4205	0.650901
4206	1.03979
4207	1.03979
4208	-1.3598
4209	-1.3598
4210	-0.730218
4211	-0.730218
4212	1.26622
4213	1.26622
4214	0.816946
4215	0.816946
4216	1.16247
4217	1.16247
4218	-0.922239
4219	-0.922239
4220	-0.696017
4221	-0.696017
4222	1.07283
4223	1.07283
4224	0.666973
4225	0.666973
4226	1.13007
4227	1.13007
4228	-1.02651
4229	-1.02651
4230	1.04974
4231	1.04974
4232	-0.827766
4233	-0.827766
4234	-0.750289
4235	-0.750289
4236	1.13982
4237	1.13982
4238	-1.08326
4239	-1.08326
4240	1.10167
4241	1.10167
4242	-0.924403
4243	-0.924403
4244	-1.03402
4245	-1.03402
4246	-0.975092
4247	-0.975092
4248	-1.27777
4249	-1.27777
4250	1.01705
4251	1.01705
4252	0.645243
4253	0.645243
4254	0.895407
4255	0.895407
4256	-0.62283
4257	-0.62283
4258	1.24434
4259	1.24434
4260	0.956839
4261	0.956839
4262	0.849931
4263	0.849931
4264	1.24482
4265	1.24482
4266	-1.45091
4267	-1.45091
4268	-0.791269
4269	-0.791269
4270	-0.936782
4271	-0.936782
4272	0.846211
4273	0.846211
4274	1.16358
4275	1.16358
4276	-0.966864
4277	-0.966864
4278	-1.08234
4279	-1.08234
4280	-0.819908
4281	-0.819908
4282	-1.0728
4283	-1.0728
4284	1.11235
4285	1.11235
4286	-0.935944
4287	-0.935944
4288	1.26166
4289	1.26166
4290	-0.730751
4291	-0.730751
4292	-0.920196
4293	-0.920196
4294	-0.992324
4295	-0.992324
4296	-1.09609
4297	-1.09609
4298	0.880971
4299	0.880971
4300	-0.734302
4301	-0.734302
4302	-0.771242
4303	-0.771242
4304	-0.820069
4305	-0.820069
4306	0.916825
4307	0.916825
4308	1.03019
4309	1.03019
4310	0.794906
4311	0.794906
4312	0.891801
4313	0.891801
4314	-1.24242
4315	-1.24242
4316	-1.09168
4317	-1.09168
4318	0.950494
4319	0.950494
4320	0.941692
4321	0.941692
4322	0.932981
4323	0.932981
4324	-0.928916
4325	-0.928916
4326	-1.29313
4327	-1.29313
4328	0.600678
4329	0.600678
4330	-0.944036
4331	-0.944036
4332	-0.813686
4333	-0.813686
4334	-0.841039
4335	-0.841039
4336	-1.12067
4337	-1.12067
4338	0.932528
4339	0.932528
4340	1.14208
4341	1.14208
4342	-1.0758
4343	-1.0758
4344	-0.820995
4345	-0.820995
4346	-0.80613
4347	-0.80613
4348	1.01563
4349	1.01563
4350	-0.530618
4351	-0.530618
4352	-0.916228
4353	-0.916228
4354	-0.67066
4355	-0.67066
4356	-1.12318
4357	-1.12318
4358	-0.970524
4359	-0.970524
4360	-0.353004
4361	-0.353004
4362	0.782584
4363	0.782584
4364	-0.650758
4365	-0.650758
4366	-0.831488
4367	-0.831488
4368	-1.08843
4369	-1.08843
4370	-1.0653
4371	-1.0653
4372	1.09967
4373	1.09967
4374	-0.284418
4375	-0.284418
4376	-1.14599
4377	-1.14599
4378	1.1146
4379	1.1146
4380	-0.76345
4381	-0.76345
4382	1.18748
4383	1.18748
4384	1.08627
4385	1.08627
4386	-1.24908
4387	-1.24908
4388	-0.986351
4389	-0.986351
4390	-0.949724
4391	-0.949724
4392	1.20056
4393	1.20056
4394	1.00858
4395	1.00858
4396	-0.735202
4397	-0.735202
4398	-0.963609
4399	-0.963609
4400	0.908568
4401	0.908568
4402	-1.28753
4403	-1.28753
4404	0.986764
4405	0.986764
4406	-1.16783
4407	-1.16783
4408	-0.801851
4409	-0.801851
4410	0.937477
4411	0.937477
4412	0.992495
4413	0.992495
4414	1.00485
4415	1.00485
4416	-0.810775
4417	-0.810775
4418	-1.0492
4419	-1.0492
4420	-1.20253
4421	-1.20253
4422	0.497102
4423	0.497102
4424	0.765435
4425	0.765435
4426	-0.935028
4427	-0.935028
4428	-0.965258
4429	-0.965258
4430	0.561272
4431	0.561272
4432	-0.0866448
4433	-0.0866448
4434	1.08006
4435	1.08006
4436	-0.883555
4437	-0.883555
4438	-1.25809
4439	-1.25809
4440	0.983611
4441	0.983611
4442	0.898917
4443	0.898917
4444	0.911665
4445	0.911665
4446	1.09558
4447	1.09558
4448	1.21936
4449	1.21936
4450	-0.965098
4451	-0.965098
4452	0.572681
4453	0.572681
4454	-1.04062
4455	-1.04062
4456	0.908451
4457	0.908451
4458	1.15605
4459	1.15605
4460	-0.749843
4461	-0.749843
4462	0.679041
4463	0.679041
4464	-1.21662
4465	-1.21662
4466	1.008
4467	1.008
4468	1.24524
4469	1.24524
4470	-0.667786
4471	-0.667786
4472	-1.03797
4473	-1.03797
4474	-0.729608
4475	-0.729608
4476	0.996423
4477	0.996423
4478	0.935238
4479	0.935238
4480	0.983588
4481	0.983588
4482	1.1768
4483	1.1768
4484	-1.03282
4485	-1.03282
4486	0.811673
4487	0.811673
4488	1.04211
4489	1.04211
4490	1.12059
4491	1.12059
4492	0.753896
4493	0.753896
4494	-0.919642
4495	-0.919642
4496	-1.00317
4497	-1.00317
4498	1.14118
4499	1.14118
4500	0.884574
4501	0.884574
4502	1.05027
4503	1.05027
4504	-0.887553
4505	-0.887553
4506	-0.666974
4507	-0.666974
4508	0.95044
4509	0.95044
4510	-1.06719
4511	-1.06719
4512	1.06402
4513	1.06402
4514	-1.3618
4515	-1.3618
4516	-0.560078
4517	-0.560078
4518	-0.891214
4519	-0.891214
4520	-0.774021
4521	-0.774021
4522	0.771375
4523	0.771375
4524	-1.20552
4525	-1.20552
4526	1.16948
4527	1.16948
4528	-1.08882
4529	-1.08882
4530	0.949899
4531	0.949899
4532	1.09414
4533	1.09414
4534	-0.955983
4535	-0.955983
4536	1.18074
4537	1.18074
4538	-0.94525
4539	-0.94525
4540	0.982626
4541	0.982626
4542	0.904294
4543	0.904294
4544	-0.872807
4545	-0.872807
4546	0.450078
4547	0.450078
4548	-0.929275
4549	-0.929275
4550	0.764016
4551	0.764016
4552	0.954275
4553	0.954275
4554	1.20811
4555	1.20811
4556	1.20277
4557	1.20277
4558	-1.23118
4559	-1.23118
4560	0.994716
4561	0.994716
4562	0.972179
4563	0.972179
4564	1.02712
4565	1.02712
4566	0.919297
4567	0.919297
4568	-1.16434
4569	-1.16434
4570	-1.04595
4571	-1.04595
4572	0.691344
4573	0.691344
4574	0.827905
4575	0.827905
4576	1.08844
4577	1.08844
4578	0.899139
4579	0.899139
4580	-1.15436
4581	-1.15436
4582	0.782296
4583	0.782296
4584	-1.32762
4585	-1.32762
4586	1.21515
4587	1.21515
4588	1.09702
4589	1.09702
4590	-0.890049
4591	-0.890049
4592	1.05106
4593	1.05106
4594	1.07808
4595	1.07808
4596	-0.993309
4597	-0.993309
4598	1.26602
4599	1.26602
4600	0.735373
4601	0.735373
4602	0.807574
4603	0.807574
4604	0.741575
4605	0.741575
4606	-0.839358
4607	-0.839358
4608	1.0621
4609	1.0621
4610	1.01594
4611	1.01594
4612	0.737728
4613	0.737728
4614	0.616137
4615	0.616137
4616	-0.667483
4617	-0.667483
4618	0.80881
4619	0.80881
4620	0.830512
4621	0.830512
4622	-0.938631
4623	-0.938631
4624	1.03264
4625	1.03264
4626	-0.804818
4627	-0.804818
4628	1.20133
4629	1.20133
4630	0.849897
4631	0.849897
4632	1.0171
4633	1.0171
4634	-1.02893
4635	-1.02893
4636	-1.26111
4637	-1.26111
4638	0.806606
4639	0.806606
4640	0.761745
4641	0.761745
4642	1.07072
4643	1.07072
4644	-0.939763
4645	-0.939763
4646	1.03912
4647	1.03912
4648	0.840607
4649	0.840607
4650	1.32415
4651	1.32415
4652	-0.826784
4653	-0.826784
4654	-1.1609
4655	-1.1609
4656	0.430166
4657	0.430166
4658	0.931366
4659	0.931366
4660	0.994669
4661	0.994669
4662	-0.889942
4663	-0.889942
4664	-1.0732
4665	-1.0732
4666	0.93853
4667	0.93853
4668	-0.600776
4669	-0.600776
4670	1.04418
4671	1.04418
4672	-0.870255
4673	-0.870255
4674	-1.09706
4675	-1.09706
4676	0.892772
4677	0.892772
4678	0.856665
4679	0.856665
4680	1.06668
4681	1.06668
4682	-0.886133
4683	-0.886133
4684	-1.16425
4685	-1.16425
4686	1.1811
4687	1.1811
4688	0.909595
4689	0.909595
4690	0.758911
4691	0.758911
4692	-1.00216
4693	-1.00216
4694	1.02938
4695	1.02938
4696	1.2781
4697	1.2781
4698	-1.50099
4699	-1.50099
4700	-0.883008
4701	-0.883008
4702	1.01629
4703	1.01629
4704	0.826354
4705	0.826354
4706	1.16501
4707	1.16501
4708	0.777066
4709	0.777066
4710	-0.937414
4711	-0.937414
4712	1.11217
4713	1.11217
4714	1.06445
4715	1.06445
4716	1.01062
4717	1.01062
4718	0.843138
4719	0.843138
4720	-1.12474
4721	-1.12474
4722	1.03239
4723	1.03239
4724	-1.01588
4725	-1.01588
4726	0.787951
4727	0.787951
4728	0.974141
4729	0.974141
4730	-1.0937
4731	-1.0937
4732	1.04626
4733	1.04626
4734	-1.03966
4735	-1.03966
4736	1.21633
4737	1.21633
4738	1.10326
4739	1.10326
4740	-0.968803
4741	-0.968803
4742	1.34689
4743	1.34689
4744	-0.848365
4745	-0.848365
4746	-0.953506
4747	-0.953506
4748	1.09828
4749	1.09828
4750	-1.11733
4751	-1.11733
4752	0.873177
4753	0.873177
4754	-0.915515
4755	-0.915515
4756	0.871856
4757	0.871856
4758	1.16377
4759	1.16377
4760	-1.18379
4761	-1.18379
4762	-0.817257
4763	-0.817257
4764	-0.951401
4765	-0.951401
4766	1.03893
4767	1.03893
4768	-1.30813
4769	-1.30813
4770	1.2358
4771	1.2358
4772	0.998686
4773	0.998686
4774	-0.828837
4775	-0.828837
4776	0.919231
4777	0.919231
4778	-1.09081
4779	-1.09081
4780	-1.11498
4781	-1.11498
4782	0.809062
4783	0.809062
4784	-0.923229
4785	-0.923229
4786	0.172972
4787	0.172972
4788	-1.27604
4789	-1.27604
4790	-0.807209
4791	-0.807209
4792	-1.01494
4793	-1.01494
4794	-0.759599
4795	-0.759599
4796	1.13748
4797	1.13748
4798	-0.804764
4799	-0.804764
4800	-0.908631
4801	-0.908631
4802	-1.17541
4803	-1.17541
4804	-1.20486
4805	-1.20486
4806	-0.796784
4807	-0.796784
4808	-1.1118
4809	-1.1118
4810	-1.036
4811	-1.036
4812	-0.966047
4813	-0.966047
4814	-1.242
4815	-1.242
4816	-0.634371
4817	-0.634371
4818	0.645732
4819	0.645732
4820	-0.744426
4821	-0.744426
4822	-0.990742
4823	-0.990742
4824	-1.2022
4825	-1.2022
4826	-0.853606
4827	-0.853606
4828	-1.03206
4829	-1.03206
4830	-1.1501
4831	-1.1501
4832	-1.15243
4833	-1.15243
4834	-0.976392
4835	-0.976392
4836	-0.918182
4837	-0.918182
4838	-1.1099
4839	-1.1099
4840	-1.08673
4841	-1.08673
4842	-1.07655
4843	-1.07655
4844	-1.01071
4845	-1.01071
4846	0.589836
4847	0.589836
4848	1.00277
4849	1.00277
4850	-0.891117
4851	-0.891117
4852	-0.89238
4853	-0.89238
4854	-1.10375
4855	-1.10375
4856	-1.11395
4857	-1.11395
4858	-0.816182
4859	-0.816182
4860	-0.702127
4861	-0.702127
4862	-0.549694
4863	-0.549694
4864	-1.0186
4865	-1.0186
4866	-0.982872
4867	-0.982872
4868	1.09004
4869	1.09004
4870	-1.19985
4871	-1.19985
4872	-0.952755
4873	-0.952755
4874	1.26136
4875	1.26136
4876	-1.17646
4877	-1.17646
4878	1.04944
4879	1.04944
4880	-0.95335
4881	-0.95335
4882	-1.12157
4883	-1.12157
4884	0.999002
4885	0.999002
4886	-0.983847
4887	-0.983847
4888	0.66541
4889	0.66541
4890	-0.681937
4891	-0.681937
4892	1.09198
4893	1.09198
4894	0.824791
4895	0.824791
4896	-0.998122
4897	-0.998122
4898	-0.836429
4899	-0.836429
4900	-0.908302
4901	-0.908302
4902	1.1841
4903	1.1841
4904	1.0067
4905	1.0067
4906	-1.15404
4907	-1.15404
4908	0.933047
4909	0.933047
4910	-1.13124
4911	-1.13124
4912	-0.584345
4913	-0.584345
4914	1.09792
4915	1.09792
4916	-0.490768
4917	-0.490768
4918	0.892425
4919	0.892425
4920	0.7345
4921	0.7345
4922	1.1314
4923	1.1314
4924	1.019
4925	1.019
4926	-0.247259
4927	-0.247259
4928	0.899986
4929	0.899986
4930	0.966583
4931	0.966583
4932	0.937289
4933	0.937289
4934	-0.616354
4935	-0.616354
4936	0.971107
4937	0.971107
4938	1.06428
4939	1.06428
4940	0.903596
4941	0.903596
4942	-1.15579
4943	-1.15579
4944	-0.66999
4945	-0.66999
4946	0.783409
4947	0.783409
4948	0.916321
4949	0.916321
4950	1.14648
4951	1.14648
4952	-1.14328
4953	-1.14328
4954	-1.08986
4955	-1.08986
4956	1.03756
4957	1.03756
4958	-1.1645
4959	-1.1645
4960	1.21318
4961	1.21318
4962	1.00291
4963	1.00291
4964	-0.798489
4965	-0.798489
4966	0.971899
4967	0.971899
4968	-1.2375
4969	-1.2375
4970	1.10312
4971	1.10312
4972	0.803006
4973	0.803006
4974	-0.903919
4975	-0.903919
4976	0.971255
4977	0.971255
4978	-0.618454
4979	-0.618454
4980	-0.527145
4981	-0.527145
4982	0.811188
4983	0.811188
4984	-0.808668
4985	-0.808668
4986	1.12061
4987	1.12061
4988	1.13602
4989	1.13602
4990	1.13358
4991	1.13358
4992	0.981901
4993	0.981901
4994	-0.617261
4995	-0.617261
4996	1.17276
4997	1.17276
4998	1.20643
4999	1.20643
5000	0.843277
